movieId,title,genres,matched_title
3786,But I'm a Cheerleader (1999),Comedy,ECW CyberSlam 1999
3787,Shower (Xizao) (1999),Comedy,Divas Live 1999
3788,Blow-Up (Blowup) (1966),Drama|Mystery,Blow-Up
3789,"Pawnbroker, The (1964)",Drama,The 201 Canaries
3790,Groove (2000),Drama,Groove
3791,Footloose (1984),Drama,Footloose
3792,Duel in the Sun (1946),Drama|Romance|Western,Duel in the Sun
3793,X-Men (2000),Action|Adventure|Sci-Fi,X-Men
3794,Chuck & Buck (2000),Comedy|Drama,Chuck & Buck
3795,"Five Senses, The (1999)",Drama,The Five Senses
3797,"In Crowd, The (2000)",Thriller,The In Crowd
3798,What Lies Beneath (2000),Drama|Horror|Mystery,What Lies Beneath
3799,Pokémon the Movie 2000 (2000),Animation|Children,Pokémon 3: The Movie
3801,Anatomy of a Murder (1959),Drama|Mystery,Anatomy of a Murder
3802,Freejack (1992),Action|Sci-Fi,Freejack
3806,Mackenna's Gold (1969),Western,Mackenna's Gold
3807,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy,Sinbad and the Eye of the Tiger
3808,"Two Women (Ciociara, La) (1960)",Drama|War,Two Women
3809,What About Bob? (1991),Comedy,What About Bob?
3810,White Sands (1992),Drama|Thriller,White Sands
3811,Breaker Morant (1980),Drama|War,Breaker Morant
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask
3813,Interiors (1978),Drama,Interiors
3814,Love and Death (1975),Comedy,Love and Death
3816,"Official Story, The (La historia oficial) (1985)",Drama,The Official Story
3819,Tampopo (1985),Comedy,Tampopo
3821,Nutty Professor II: The Klumps (2000),Comedy,Nutty Professor II: The Klumps
3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance,The Girl on the Bridge
3823,Wonderland (1999),Drama,Wonderland
3824,Autumn in New York (2000),Drama|Romance,Autumn in New York
3825,Coyote Ugly (2000),Comedy|Drama|Romance,Coyote Ugly
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,Hollow Man
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi,Space Cowboys
3830,Psycho Beach Party (2000),Comedy|Horror|Thriller,Psycho Beach Party
3831,Saving Grace (2000),Comedy,Saving Grace
3832,"Black Sabbath (Tre volti della paura, I) (1963)",Horror,Black Sabbath
3833,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi,The Brain That Wouldn't Die
3834,Bronco Billy (1980),Adventure|Drama|Romance,Bronco Billy
3835,"Crush, The (1993)",Thriller,The Crush
3836,Kelly's Heroes (1970),Action|Comedy|War,Kelly's Heroes
3837,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller,Phantasm II
3838,Phantasm III: Lord of the Dead (1994),Horror,Phantasm III: Lord of the Dead
3839,Phantasm IV: Oblivion (1998),Horror,Phantasm IV: Oblivion
3840,Pumpkinhead (1988),Horror,Pumpkinhead
3841,Air America (1990),Action|Comedy,Air America
3843,Sleepaway Camp (1983),Horror,Sleepaway Camp
3844,Steel Magnolias (1989),Drama,Steel Magnolias
3845,And God Created Woman (Et Dieu... créa la femme) (1956),Drama,...And God Created Woman
3846,Easy Money (1983),Comedy,Easy Money
3847,"Ilsa, She Wolf of the SS (1974)",Horror,Scream of the Wolf
3849,The Spiral Staircase (1945),Horror|Mystery|Thriller,The Silver Streak
3851,I'm the One That I Want (2000),Comedy,Margaret Cho: I'm the One That I Want
3852,"Tao of Steve, The (2000)",Comedy,The Tao of Steve
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance,An Affair of Love
3857,Bless the Child (2000),Thriller,Bless the Child
3858,Cecil B. DeMented (2000),Comedy,Cecil B. Demented
3859,"Eyes of Tammy Faye, The (2000)",Documentary,The Eyes of Tammy Faye
3861,"Replacements, The (2000)",Comedy,The Replacements
3862,About Adam (2000),Comedy,Mad About Mambo
3863,"Cell, The (2000)",Drama|Horror|Thriller,The Cell
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,Godzilla 2000: Millennium
3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary,The Original Kings of Comedy
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance,The Naked Gun: From the Files of Police Squad!
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,The Naked Gun 2½: The Smell of Fear
3870,Our Town (1940),Drama,Our Town
3871,Shane (1953),Drama|Western,Shane
3872,"Suddenly, Last Summer (1959)",Drama,"Suddenly, Last Summer"
3873,Cat Ballou (1965),Comedy|Western,Cat Ballou
3877,Supergirl (1984),Action|Adventure|Fantasy,Supergirl
3879,"Art of War, The (2000)",Action|Thriller,The Art of War
3882,Bring It On (2000),Comedy,Bring It On
3884,"Crew, The (2000)",Comedy,The Crew
3888,Skipped Parts (2000),Drama|Romance,Skipped Parts
3889,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy,Highlander: Endgame
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,Nurse Betty
3894,Solas (1999),Drama,Motus Mix (1993-1999)
3895,"Watcher, The (2000)",Crime|Thriller,The Watcher
3896,"Way of the Gun, The (2000)",Crime|Thriller,The Way of the Gun
3897,Almost Famous (2000),Drama,Almost Famous
3898,Bait (2000),Action|Comedy,Baaghi -2000
3899,Circus (2000),Crime|Drama|Thriller,Cirkusrevyen 2000
3900,Crime and Punishment in Suburbia (2000),Comedy|Drama,Crime + Punishment in Suburbia
3901,Duets (2000),Comedy|Drama,2000 AD
3906,Under Suspicion (2000),Crime|Thriller,Under Suspicion
3908,Urban Legends: Final Cut (2000),Horror,Urban Legends: Final Cut
3909,Woman on Top (2000),Comedy|Romance,Woman on Top
3910,Dancer in the Dark (2000),Drama|Musical,Dancer in the Dark
3911,Best in Show (2000),Comedy,Best in Show
3912,Beautiful (2000),Comedy|Drama,Beautiful
3914,"Broken Hearts Club, The (2000)",Drama,The Broken Hearts Club: A Romantic Comedy
3915,Girlfight (2000),Drama,Girlfight
3916,Remember the Titans (2000),Drama,Remember the Titans
3917,Hellraiser (1987),Horror,Hellraiser
3918,Hellbound: Hellraiser II (1988),Horror,Hellbound: Hellraiser II
3919,Hellraiser III: Hell on Earth (1992),Horror,Hellraiser III: Hell on Earth
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama|Fantasy|Mystery|Romance,"Faraway, So Close!"
3922,Bikini Beach (1964),Comedy,Bikini Beach
3925,Stranger Than Paradise (1984),Comedy|Drama,Stranger Than Paradise
3926,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi,Voyage to the Bottom of the Sea
3927,Fantastic Voyage (1966),Adventure|Sci-Fi,Fantastic Voyage
3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,Bud Abbott and Lou Costello Meet Frankenstein
3929,"Bank Dick, The (1940)",Comedy,The Bank Dick
3930,"Creature from the Black Lagoon, The (1954)",Adventure|Horror|Sci-Fi,Creature from the Black Lagoon
3932,"Invisible Man, The (1933)",Horror|Sci-Fi,The Invisible Man
3933,"Killer Shrews, The (1959)",Horror|Sci-Fi,The Killer Shrews
3937,Runaway (1984),Sci-Fi|Thriller,Runaway
3938,"Slumber Party Massacre, The (1982)",Horror,The Slumber Party Massacre
3939,Slumber Party Massacre II (1987),Horror,Slumber Party Massacre II
3940,Slumber Party Massacre III (1990),Horror,Slumber Party Massacre III
3941,Sorority House Massacre (1986),Horror,Sorority House Massacre
3942,Sorority House Massacre II (1990),Horror,Sorority House Massacre II
3943,Bamboozled (2000),Comedy,Bamboozled
3945,Digimon: The Movie (2000),Adventure|Animation|Children,Digimon: The Movie
3946,Get Carter (2000),Action|Drama|Thriller,Get Carter
3947,Get Carter (1971),Action|Crime|Drama|Thriller,Get Carter
3948,Meet the Parents (2000),Comedy,Meet the Parents
3949,Requiem for a Dream (2000),Drama,Requiem for a Dream
3950,Tigerland (2000),Drama,Tigerland
3951,Two Family House (2000),Drama,Two Family House
3952,"Contender, The (2000)",Drama|Thriller,The Contender
3953,Dr. T and the Women (2000),Comedy|Romance,Dr. T & the Women
3955,"Ladies Man, The (2000)",Comedy,The Ladies Man
3957,Billy Jack (1971),Action|Drama,Billy Jack
3958,Billy Jack Goes to Washington (1977),Drama,The Happy Hooker Goes to Washington
3959,"Time Machine, The (1960)",Action|Adventure|Sci-Fi,The Time Machine
3962,Ghoulies II (1987),Comedy|Horror,Ghoulies II
3963,"Unsinkable Molly Brown, The (1964)",Musical,The Unsinkable Molly Brown
3964,"Adventures of Ichabod and Mr. Toad, The (1949)",Animation|Children,The Adventures of Ichabod and Mr. Toad
3965,"Strange Love of Martha Ivers, The (1946)",Drama|Film-Noir,The Strange Love of Martha Ivers
3966,Detour (1945),Crime|Film-Noir,Detour
3967,Billy Elliot (2000),Drama,Billy Elliot
3968,Bedazzled (2000),Comedy,Bedazzled
3969,Pay It Forward (2000),Drama,Pay It Forward
3971,"Private Eyes, The (1981)",Comedy|Mystery,The Comsat Angels Live 12-12-1981
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy,The Legend of Drunken Master
3973,Book of Shadows: Blair Witch 2 (2000),Crime|Horror|Mystery|Thriller,Book of Shadows: Blair Witch 2
3974,"Little Vampire, The (2000)",Adventure|Children,The Little Vampire
3977,Charlie's Angels (2000),Action|Comedy,Charlie's Angels
3978,"Legend of Bagger Vance, The (2000)",Drama|Romance,The Legend of Bagger Vance
3979,Little Nicky (2000),Comedy,Little Nicky
3980,Men of Honor (2000),Drama,Men of Honor
3981,Red Planet (2000),Action|Sci-Fi|Thriller,Red Planet
3983,You Can Count on Me (2000),Drama|Romance,You Can Count on Me
3984,Diamonds Are Forever (1971),Action|Adventure|Thriller,Diamonds Are Forever
3985,"Eagle Has Landed, The (1976)",Drama|War,The Eagle Has Landed
3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller,The 6th Day
3987,Bounce (2000),Drama|Romance,Bounce
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,How the Grinch Stole Christmas
3989,One Day in September (1999),Documentary,One Day in September
3990,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy,Rugrats in Paris: The Movie
3991,102 Dalmatians (2000),Children|Comedy,102 Dalmatians
3992,Malèna (2000),Drama|Romance|War,Dracula 2000
3993,Quills (2000),Drama|Romance,Quills
3994,Unbreakable (2000),Drama|Sci-Fi,Unbreakable
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,"Crouching Tiger, Hidden Dragon"
3997,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy,Dungeons & Dragons
3998,Proof of Life (2000),Drama,Proof of Life
3999,Vertical Limit (2000),Action|Adventure,Vertical Limit
4000,"Bounty, The (1984)",Adventure|Drama,"The House, 1984"
4002,"Planes, Trains & Automobiles (1987)",Comedy,"Planes, Trains and Automobiles"
4003,She's Having a Baby (1988),Comedy,She's Having a Baby
4005,"Living Daylights, The (1987)",Action|Adventure|Thriller,The Living Daylights
4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi,The Transformers: The Movie
4007,Wall Street (1987),Drama,Wall Street
4008,Born on the Fourth of July (1989),Drama|War,Born on the Fourth of July
4009,Talk Radio (1988),Drama,Talk Radio
4010,Brewster's Millions (1985),Comedy,Brewster's Millions
4011,Snatch (2000),Comedy|Crime|Thriller,Sensation 2000
4012,Punchline (1988),Comedy|Drama,Punchline
4014,Chocolat (2000),Drama|Romance,Chocolat
4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi,"Dude, Where's My Car?"
4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,The Emperor's New Groove
4017,Pollock (2000),Drama,Pollock
4018,What Women Want (2000),Comedy|Romance,What Women Want
4019,Finding Forrester (2000),Drama,Finding Forrester
4020,"Gift, The (2000)",Thriller,The Gift
4021,Before Night Falls (2000),Drama,Before Night Falls
4022,Cast Away (2000),Drama,Cast Away
4023,"Family Man, The (2000)",Comedy|Drama|Romance,The Family Man
4024,"House of Mirth, The (2000)",Romance,The House of Mirth
4025,Miss Congeniality (2000),Comedy|Crime,Miss Congeniality
4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,"O Brother, Where Art Thou?"
4029,State and Main (2000),Comedy|Drama,State and Main
4030,Dracula 2000 (2000),Horror,Dracula 2000
4031,All the Pretty Horses (2000),Drama|Romance|Western,All the Pretty Horses
4032,"Everlasting Piece, An (2000)",Comedy,An Everlasting Piece
4033,Thirteen Days (2000),Drama|Thriller|War,Thirteen Days
4034,Traffic (2000),Crime|Drama|Thriller,Traffic
4035,"Claim, The (2000)",Romance|Western,The Claim
4036,Shadow of the Vampire (2000),Drama|Horror,Shadow of the Vampire
4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,House of Games
4039,Annie (1982),Children|Musical,Annie
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy,Don't Tell Mom the Babysitter's Dead
4041,"Officer and a Gentleman, An (1982)",Drama|Romance,An Officer and a Gentleman
4042,"Alamo, The (1960)",Action|Drama|War|Western,The Alamo
4043,At Close Range (1986),Crime|Drama,At Close Range
4046,Friendly Persuasion (1956),Drama,Friendly Persuasion
4047,Gettysburg (1993),Drama|War,Gettysburg
4051,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),Horror|Sci-Fi,Horrors of Spider Island
4052,Antitrust (2001),Crime|Drama|Thriller,Antitrust
4053,Double Take (2001),Action|Comedy,Double Take
4054,Save the Last Dance (2001),Drama|Romance,Save the Last Dance
4055,Panic (2000),Drama,Dolman 2000
4056,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller,The Pretender 2001
4061,The Man in the Moon (1991),Drama|Romance,The Man in the Moon
4062,Mystic Pizza (1988),Comedy|Drama|Romance,Mystic Pizza
4063,Prelude to a Kiss (1992),Comedy|Drama|Romance,Prelude to a Kiss
4064,Coffy (1973),Action|Crime|Thriller,Coffy
4065,Foxy Brown (1974),Action|Crime|Drama,Foxy Brown
4066,I'm Gonna Git You Sucka (1988),Action|Comedy,I'm Gonna Git You Sucka
4067,Untamed Heart (1993),Drama|Romance,Untamed Heart
4068,Sugar & Spice (2001),Comedy,Sugar & Spice
4069,"Wedding Planner, The (2001)",Comedy|Romance,The Wedding Planner
4074,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",Drama,Cleopatra's Palace: In Search of a Legend
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller,With a Friend Like Harry...
4078,Amazing Grace and Chuck (1987),Drama,Amazing Grace and Chuck
4079,Amazon Women on the Moon (1987),Comedy|Sci-Fi,Amazon Women on the Moon
4080,Baby Boom (1987),Comedy,Baby Boom
4081,Back to the Beach (1987),Comedy,Back to the Beach
4082,Barfly (1987),Comedy|Drama|Romance,Barfly
4083,Best Seller (1987),Thriller,Best Seller
4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller,Beverly Hills Cop II
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,Beverly Hills Cop
4086,"Big Easy, The (1987)",Action|Crime|Mystery|Romance|Thriller,The Last Fling
4089,Born in East L.A. (1987),Comedy,Born in East L.A.
4090,"Brave Little Toaster, The (1987)",Animation|Children,The Brave Little Toaster
4091,Can't Buy Me Love (1987),Comedy|Romance,Can't Buy Me Love
4092,Cherry 2000 (1987),Romance|Sci-Fi,Cherry 2000
4093,Cop (1988),Thriller,Cop
4102,Eddie Murphy Raw (1987),Comedy|Documentary,Eddie Murphy Raw
4103,Empire of the Sun (1987),Action|Adventure|Drama|War,Empire of the Sun
4104,Ernest Goes to Camp (1987),Comedy,Ernest Goes to Camp
4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller,The Evil Dead
4109,Flowers in the Attic (1987),Drama|Thriller,Flowers in the Attic
4110,"Fourth Protocol, The (1987)",Thriller,The Fourth Protocol
4111,Gardens of Stone (1987),Drama|War,Gardens of Stone
4113,"Glass Menagerie, The (1987)",Drama,The Glass Menagerie
4115,Hiding Out (1987),Comedy,Hiding Out
4116,Hollywood Shuffle (1987),Comedy,Hollywood Shuffle
4117,Hope and Glory (1987),Drama,Hope and Glory
4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi,Innerspace
4123,Ishtar (1987),Comedy,Ishtar
4124,Jaws: The Revenge (1987),Horror|Thriller,Jaws: The Revenge
4125,Leonard Part 6 (1987),Comedy|Sci-Fi,Leonard Part 6
4126,Less Than Zero (1987),Drama,Less Than Zero
4127,"Like Father, Like Son (1987)",Comedy,Like Father Like Son
4128,"Lost Boys, The (1987)",Comedy|Horror|Thriller,The Lost Boys
4129,Made in Heaven (1987),Fantasy|Romance,Made in Heaven
4130,Maid to Order (1987),Comedy|Fantasy,Maid to Order
4131,Making Mr. Right (1987),Comedy|Romance|Sci-Fi,Making Mr. Right
4132,Mannequin (1987),Comedy|Romance,Mannequin
4133,Masters of the Universe (1987),Action|Adventure|Fantasy|Sci-Fi,Masters of the Universe
4135,"Monster Squad, The (1987)",Adventure|Comedy|Horror,The Monster Squad
4138,My Demon Lover (1987),Comedy|Horror,My Demon Lover
4139,No Man's Land (1987),Crime|Drama,No Man's Land
4141,Head Over Heels (2001),Comedy|Romance,Head Over Heels
4142,Left Behind: The Movie (2000),Action|Adventure|Drama|Thriller,Left Behind: The Movie
4143,Valentine (2001),Horror|Mystery,Valentine
4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance,Boyzone: 2000 Live at the Point
4146,"Million Dollar Hotel, The (2001)",Drama|Mystery|Romance,The Pretender 2001
4147,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance,Nico and Dani
4148,Hannibal (2001),Horror|Thriller,Hannibal
4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance,Saving Silverman
4152,Vatel (2000),Drama,Vatel
4153,Down to Earth (2001),Comedy|Fantasy|Romance,Down to Earth
4154,Recess: School's Out (2001),Animation|Children,Recess: School's Out
4155,Sweet November (2001),Drama|Romance,Sweet November
4156,Company Man (2000),Comedy,Company Man
4157,"Price of Milk, The (2000)",Comedy|Drama|Fantasy|Romance,The Price of Milk
4158,Monkeybone (2001),Animation|Comedy|Fantasy,Monkeybone
4159,3000 Miles to Graceland (2001),Action|Thriller,3000 Miles to Graceland
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drama|Romance,The Widow of Saint-Pierre
4161,"Mexican, The (2001)",Action|Comedy,The Mexican
4164,"Caveman's Valentine, The (2001)",Drama,The Caveman's Valentine
4166,Series 7: The Contenders (2001),Action|Drama,Series 7: The Contenders
4167,15 Minutes (2001),Thriller,15 Minutes
4168,Get Over It (2001),Comedy|Romance,Get Over It
4171,Long Night's Journey Into Day (2000),Documentary,2000 A journey through Canada
4174,Avalon (1990),Drama,Avalon
4175,Gray's Anatomy (1996),Comedy|Drama,Gray's Anatomy
4178,Of Mice and Men (1939),Drama,Of Mice and Men
4180,Reform School Girls (1986),Action|Drama,Reform School Girls
4181,Tapeheads (1988),Comedy,Tapeheads
4184,"Bishop's Wife, The (1947)",Comedy|Drama|Romance,The Bishop's Wife
4187,Lilies of the Field (1963),Drama,Lilies of the Field
4189,"Greatest Story Ever Told, The (1965)",Drama,The Greatest Story Ever Told
4190,Elmer Gantry (1960),Drama,Elmer Gantry
4191,Alfie (1966),Comedy|Drama|Romance,Alfie
4193,"Fantasticks, The (1995)",Musical,Fantasies: Volume 1
4194,I Know Where I'm Going! (1945),Drama|Romance|War,I Know Where I'm Going!
4195,"Abominable Dr. Phibes, The (1971)",Horror|Mystery,The Abominable Dr. Phibes
4197,Real Life (1979),Comedy,Real Life
4198,Battle Beyond the Stars (1980),Sci-Fi,Battle Beyond the Stars
4200,Double Impact (1991),Action,Double Impact
